r1,r2,score
input.inq101.gz,input.brkly7.gz,0.2747562529568156
input.brkly7.gz,input.inq102.gz,0.2929031822221326
input.inq102.gz,input.brkly7.gz,0.2929031822221326
input.brkly7.gz,input.lsia0mf.gz,0.24474107059295389
input.lsia0mf.gz,input.brkly7.gz,0.24474107059295389
input.brkly7.gz,input.lsia0mw2.gz,0.24554928393220932
input.lsia0mw2.gz,input.brkly7.gz,0.24554928393220932
input.brkly7.gz,input.nyuir1.gz,0.27051029840908186
input.nyuir1.gz,input.brkly7.gz,0.27051029840908186
input.brkly7.gz,input.nyuir2.gz,0.27057659939222845
input.nyuir2.gz,input.brkly7.gz,0.27057659939222845
input.brkly7.gz,input.padre2.gz,0.23524759058881578
input.padre2.gz,input.brkly7.gz,0.23524759058881578
input.brkly7.gz,input.pircs1.gz,0.25864113637307856
input.pircs1.gz,input.brkly7.gz,0.25864113637307856
input.brkly7.gz,input.pircs2.gz,0.25636032061179587
input.pircs2.gz,input.brkly7.gz,0.25636032061179587
input.brkly7.gz,input.rutfua1.gz,0.25134780887164565
input.rutfua1.gz,input.brkly7.gz,0.25134780887164565
input.brkly7.gz,input.rutfua2.gz,0.2506739132010575
input.rutfua2.gz,input.brkly7.gz,0.2506739132010575
input.brkly7.gz,input.siems1.gz,0.24833227669753793
input.siems1.gz,input.brkly7.gz,0.24833227669753793
input.brkly7.gz,input.siems2.gz,0.2559637804933382
input.siems2.gz,input.brkly7.gz,0.2559637804933382
input.brkly7.gz,input.topic3.gz,0.25681497065974257
input.topic3.gz,input.brkly7.gz,0.25681497065974257
input.brkly7.gz,input.virtu1.gz,0.2410481479432327
input.virtu1.gz,input.brkly7.gz,0.2410481479432327
input.brkly7.gz,input.vtc2s2.gz,0.25554010922501413
input.vtc2s2.gz,input.brkly7.gz,0.25554010922501413
input.brkly7.gz,input.vtc5s2.gz,0.255826715170287
input.vtc5s2.gz,input.brkly7.gz,0.255826715170287
input.brkly7.gz,input.westp1.gz,0.2671690203512419
input.westp1.gz,input.brkly7.gz,0.2671690203512419
input.brkly7.gz,input.xerox3.gz,0.2542648320351254
input.xerox3.gz,input.brkly7.gz,0.2542648320351254
input.brkly7.gz,input.xerox4.gz,0.24812493675005806
input.xerox4.gz,input.brkly7.gz,0.24812493675005806
input.citri1.gz,input.citri2.gz,0.15804524797114236
input.citri2.gz,input.citri1.gz,0.15804524797114236
input.citri1.gz,input.citya1.gz,0.2362000771150551
input.citya1.gz,input.citri1.gz,0.2362000771150551
input.citri1.gz,input.citya2.gz,0.21028590838966282
input.citya2.gz,input.citri1.gz,0.21028590838966282
input.citri1.gz,input.clarta.gz,0.20002357506966478
input.clarta.gz,input.citri1.gz,0.20002357506966478
input.citri1.gz,input.clartm.gz,0.2176310490877483
input.clartm.gz,input.citri1.gz,0.2176310490877483
input.citri1.gz,input.crnlea.gz,0.19861719541491657
input.crnlea.gz,input.citri1.gz,0.19861719541491657
input.citri1.gz,input.crnlla.gz,0.20291298152192483
input.crnlla.gz,input.citri1.gz,0.20291298152192483
input.citri1.gz,input.dortd1.gz,0.18013810255976972
input.dortd1.gz,input.citri1.gz,0.18013810255976972
input.citri1.gz,input.dortd2.gz,0.18457283953138007
input.dortd2.gz,input.citri1.gz,0.18457283953138007
input.citri1.gz,input.erima1.gz,0.17230905560427812
input.erima1.gz,input.citri1.gz,0.17230905560427812
input.citri1.gz,input.eth001.gz,0.18009314419012537
input.eth001.gz,input.citri1.gz,0.18009314419012537
input.citri1.gz,input.eth002.gz,0.19316086026484508
input.eth002.gz,input.citri1.gz,0.19316086026484508
input.citri1.gz,input.inq101.gz,0.23485968599829699
input.inq101.gz,input.citri1.gz,0.23485968599829699
input.citri1.gz,input.inq102.gz,0.2565316027795743
input.inq102.gz,input.citri1.gz,0.2565316027795743
input.citri1.gz,input.lsia0mf.gz,0.17522012471932807
input.lsia0mf.gz,input.citri1.gz,0.17522012471932807
input.citri1.gz,input.lsia0mw2.gz,0.1777034569125161
input.lsia0mw2.gz,input.citri1.gz,0.1777034569125161
input.citri1.gz,input.nyuir1.gz,0.21798724826367052
input.nyuir1.gz,input.citri1.gz,0.21798724826367052
input.citri1.gz,input.nyuir2.gz,0.21812702482623808
input.nyuir2.gz,input.citri1.gz,0.21812702482623808
input.citri1.gz,input.padre2.gz,0.18305564246788997
input.padre2.gz,input.citri1.gz,0.18305564246788997
input.citri1.gz,input.pircs1.gz,0.2203387881502435
input.pircs1.gz,input.citri1.gz,0.2203387881502435
input.citri1.gz,input.pircs2.gz,0.20541675423235706
input.pircs2.gz,input.citri1.gz,0.20541675423235706
input.citri1.gz,input.rutfua1.gz,0.2106467149303078
